date,y,m,d,meas,kvfb,zone
2021-06-17,2021,6,17,2596.45,KNFB,eas
2021-06-17,2021,6,17,1526.73,KPFB,eas
2021-06-17,2021,6,17,1364.95,KPFB,wsu
2021-06-18,2021,6,18,3597.95,KNFB,eas
2021-06-18,2021,6,18,2605.36,KNFB,eas
2021-06-18,2021,6,18,1524.61,KPFB,eas
2021-06-18,2021,6,18,1381.8,KPFB,wsu
2021-06-19,2021,6,19,3527.15,KNFB,eas
2021-06-19,2021,6,19,2634.22,KNFB,eas
2021-06-19,2021,6,19,1544.21,KPFB,eas
2021-06-19,2021,6,19,1358.46,KPFB,wsu
2021-06-20,2021,6,20,3530.01,KNFB,eas
2021-06-20,2021,6,20,2559.21,KNFB,eas
2021-06-20,2021,6,20,1505.68,KPFB,eas
2021-06-20,2021,6,20,1379.65,KPFB,wsu
2021-06-21,2021,6,21,3508.36,KNFB,eas
2021-06-21,2021,6,21,2580.85,KNFB,eas
2021-06-21,2021,6,21,1541.16,KPFB,eas
2021-06-21,2021,6,21,1321.37,KPFB,wsu
2021-06-22,2021,6,22,3526.67,KNFB,eas
2021-06-22,2021,6,22,2628.04,KNFB,eas
2021-06-22,2021,6,22,1528.14,KPFB,eas
2021-06-22,2021,6,22,1329.74,KPFB,wsu
2021-06-23,2021,6,23,3542.35,KNFB,eas
2021-06-23,2021,6,23,2646.11,KNFB,eas
2021-06-23,2021,6,23,1511.62,KPFB,eas
2021-06-23,2021,6,23,1328.7,KPFB,wsu
2021-06-24,2021,6,24,3527.83,KNFB,eas
2021-06-24,2021,6,24,2605.28,KNFB,eas
2021-06-24,2021,6,24,1511.42,KPFB,eas
2021-06-24,2021,6,24,1322.0,KPFB,wsu
2021-06-25,2021,6,25,3515.2,KNFB,eas
2021-06-25,2021,6,25,2606.54,KNFB,eas
2021-06-25,2021,6,25,1496.69,KPFB,eas
2021-06-25,2021,6,25,1304.33,KPFB,wsu
2021-06-26,2021,6,26,3519.77,KNFB,eas
2021-06-26,2021,6,26,2561.44,KNFB,eas
2021-06-26,2021,6,26,1524.05,KPFB,eas
2021-06-26,2021,6,26,1318.14,KPFB,wsu
2021-06-27,2021,6,27,3568.39,KNFB,eas
2021-06-27,2021,6,27,2595.99,KNFB,eas
2021-06-27,2021,6,27,1507.04,KPFB,eas
2021-06-27,2021,6,27,1317.8,KPFB,wsu
2021-06-28,2021,6,28,3532.02,KNFB,eas
2021-06-28,2021,6,28,2603.99,KNFB,eas
2021-06-28,2021,6,28,1492.92,KPFB,eas
2021-06-28,2021,6,28,1313.15,KPFB,wsu
2021-06-29,2021,6,29,3554.6,KNFB,eas
2021-06-29,2021,6,29,2572.95,KNFB,eas
2021-06-29,2021,6,29,1506.9,KPFB,eas
2021-06-29,2021,6,29,1298.32,KPFB,wsu
2021-06-30,2021,6,30,3574.49,KNFB,eas
2021-06-30,2021,6,30,2574.88,KNFB,eas
2021-06-30,2021,6,30,1528.28,KPFB,eas
2021-06-30,2021,6,30,1292.71,KPFB,wsu
2021-07-01,2021,7,1,2585.25,KNFB,eas
2021-07-01,2021,7,1,3515.41,KNFB,wsu
2021-07-01,2021,7,1,1492.13,KPFB,eas
2021-07-01,2021,7,1,1269.56,KPFB,wsu
2021-07-02,2021,7,2,2549.99,KNFB,eas
2021-07-02,2021,7,2,3595.82,KNFB,wsu
2021-07-02,2021,7,2,1516.65,KPFB,eas
2021-07-02,2021,7,2,1276.42,KPFB,wsu
2021-07-03,2021,7,3,2583.29,KNFB,eas
2021-07-03,2021,7,3,3519.91,KNFB,wsu
2021-07-03,2021,7,3,1477.88,KPFB,eas
2021-07-03,2021,7,3,1243.15,KPFB,wsu
2021-07-04,2021,7,4,2573.66,KNFB,eas
2021-07-04,2021,7,4,3586.56,KNFB,wsu
2021-07-04,2021,7,4,1456.24,KPFB,eas
2021-07-04,2021,7,4,1240.94,KPFB,wsu
2021-07-05,2021,7,5,2587.63,KNFB,eas
2021-07-05,2021,7,5,3600.34,KNFB,wsu
2021-07-05,2021,7,5,1460.71,KPFB,eas
2021-07-05,2021,7,5,1229.93,KPFB,wsu
2021-07-06,2021,7,6,2567.86,KNFB,eas
2021-07-06,2021,7,6,3534.59,KNFB,wsu
2021-07-06,2021,7,6,1468.95,KPFB,eas
2021-07-06,2021,7,6,1230.39,KPFB,wsu
2021-07-07,2021,7,7,2650.18,KNFB,eas
2021-07-07,2021,7,7,3601.26,KNFB,wsu
2021-07-07,2021,7,7,1452.81,KPFB,eas
2021-07-07,2021,7,7,1214.49,KPFB,wsu
2021-07-08,2021,7,8,2621.1,KNFB,eas
2021-07-08,2021,7,8,3524.97,KNFB,wsu
2021-07-08,2021,7,8,1435.56,KPFB,eas
2021-07-08,2021,7,8,1240.49,KPFB,wsu
2021-07-09,2021,7,9,2631.95,KNFB,eas
2021-07-09,2021,7,9,3607.29,KNFB,wsu
2021-07-09,2021,7,9,1484.63,KPFB,eas
2021-07-09,2021,7,9,1201.93,KPFB,wsu
2021-07-10,2021,7,10,2645.38,KNFB,eas
2021-07-10,2021,7,10,3482.57,KNFB,wsu
2021-07-10,2021,7,10,1475.96,KPFB,eas
2021-07-10,2021,7,10,1184.64,KPFB,wsu
2021-07-11,2021,7,11,2616.87,KNFB,eas
2021-07-11,2021,7,11,3566.42,KNFB,wsu
2021-07-11,2021,7,11,1465.55,KPFB,eas
2021-07-11,2021,7,11,1198.28,KPFB,wsu
2021-07-12,2021,7,12,2575.66,KNFB,eas
2021-07-12,2021,7,12,3538.25,KNFB,wsu
2021-07-12,2021,7,12,1427.8,KPFB,eas
2021-07-12,2021,7,12,1168.92,KPFB,wsu
2021-07-13,2021,7,13,2624.73,KNFB,eas
2021-07-13,2021,7,13,3522.42,KNFB,wsu
2021-07-13,2021,7,13,1420.67,KPFB,eas
2021-07-13,2021,7,13,1164.57,KPFB,wsu
2021-07-14,2021,7,14,2631.85,KNFB,eas
2021-07-14,2021,7,14,3556.29,KNFB,wsu
2021-07-14,2021,7,14,1413.26,KPFB,eas
2021-07-14,2021,7,14,1162.8,KPFB,wsu
2021-07-15,2021,7,15,2650.41,KNFB,eas
2021-07-15,2021,7,15,3565.55,KNFB,wsu
2021-07-15,2021,7,15,1446.52,KPFB,eas
2021-07-15,2021,7,15,1167.33,KPFB,wsu
2021-07-16,2021,7,16,2619.37,KNFB,eas
2021-07-16,2021,7,16,3465.8,KNFB,wsu
2021-07-16,2021,7,16,1453.74,KPFB,eas
2021-07-16,2021,7,16,1158.9,KPFB,wsu
2021-07-17,2021,7,17,2589.3,KNFB,eas
2021-07-17,2021,7,17,3488.0,KNFB,wsu
2021-07-17,2021,7,17,1420.82,KPFB,eas
2021-07-17,2021,7,17,1168.85,KPFB,wsu
2021-07-18,2021,7,18,2607.6,KNFB,eas
2021-07-18,2021,7,18,3564.41,KNFB,wsu
2021-07-18,2021,7,18,1398.68,KPFB,eas
2021-07-18,2021,7,18,1159.0,KPFB,wsu
2021-07-19,2021,7,19,2617.84,KNFB,eas
2021-07-19,2021,7,19,3557.0,KNFB,wsu
2021-07-19,2021,7,19,1416.57,KPFB,eas
2021-07-19,2021,7,19,1137.64,KPFB,wsu
2021-07-20,2021,7,20,2649.54,KNFB,eas
2021-07-20,2021,7,20,3598.53,KNFB,wsu
2021-07-20,2021,7,20,1402.88,KPFB,eas
2021-07-20,2021,7,20,1126.46,KPFB,wsu
2021-07-21,2021,7,21,2643.53,KNFB,eas
2021-07-21,2021,7,21,3568.75,KNFB,wsu
2021-07-21,2021,7,21,1399.92,KPFB,eas
2021-07-21,2021,7,21,1118.73,KPFB,wsu
2021-07-22,2021,7,22,2622.78,KNFB,eas
2021-07-22,2021,7,22,3594.73,KNFB,wsu
2021-07-22,2021,7,22,1409.32,KPFB,eas
2021-07-22,2021,7,22,1132.27,KPFB,wsu
2021-07-23,2021,7,23,2691.24,KNFB,eas
2021-07-23,2021,7,23,3558.86,KNFB,wsu
2021-07-23,2021,7,23,1410.3,KPFB,eas
2021-07-23,2021,7,23,1093.06,KPFB,wsu
2021-07-24,2021,7,24,2652.95,KNFB,eas
2021-07-24,2021,7,24,3500.94,KNFB,wsu
2021-07-24,2021,7,24,1371.91,KPFB,eas
2021-07-24,2021,7,24,1084.45,KPFB,wsu
2021-07-25,2021,7,25,2615.89,KNFB,eas
2021-07-25,2021,7,25,3472.94,KNFB,wsu
2021-07-25,2021,7,25,1363.36,KPFB,eas
2021-07-25,2021,7,25,1111.99,KPFB,wsu
2021-07-26,2021,7,26,2603.44,KNFB,eas
2021-07-26,2021,7,26,3567.61,KNFB,wsu
2021-07-26,2021,7,26,1412.09,KPFB,eas
2021-07-26,2021,7,26,1091.0,KPFB,wsu
2021-07-27,2021,7,27,2610.72,KNFB,eas
2021-07-27,2021,7,27,3547.37,KNFB,wsu
2021-07-27,2021,7,27,1365.5,KPFB,eas
2021-07-27,2021,7,27,1068.98,KPFB,wsu
2021-07-28,2021,7,28,2622.46,KNFB,eas
2021-07-28,2021,7,28,3462.5,KNFB,wsu
2021-07-28,2021,7,28,1351.25,KPFB,eas
2021-07-28,2021,7,28,1066.6,KPFB,wsu
2021-07-29,2021,7,29,2615.31,KNFB,eas
2021-07-29,2021,7,29,3505.68,KNFB,wsu
2021-07-29,2021,7,29,1354.34,KPFB,eas
2021-07-29,2021,7,29,1089.53,KPFB,wsu
2021-07-30,2021,7,30,2619.93,KNFB,eas
2021-07-30,2021,7,30,3589.01,KNFB,wsu
2021-07-30,2021,7,30,1341.7,KPFB,eas
2021-07-30,2021,7,30,1079.3,KPFB,wsu
2021-07-31,2021,7,31,2632.27,KNFB,eas
2021-07-31,2021,7,31,3523.86,KNFB,wsu
2021-07-31,2021,7,31,1356.56,KPFB,eas
2021-07-31,2021,7,31,1065.87,KPFB,wsu
2021-08-01,2021,8,1,2622.29,KNFB,eas
2021-08-01,2021,8,1,3513.52,KNFB,wsu
2021-08-01,2021,8,1,1374.43,KPFB,eas
2021-08-01,2021,8,1,1049.25,KPFB,wsu
2021-08-02,2021,8,2,2700.48,KNFB,eas
2021-08-02,2021,8,2,3517.01,KNFB,wsu
2021-08-02,2021,8,2,1345.72,KPFB,eas
2021-08-02,2021,8,2,1049.27,KPFB,wsu
2021-08-03,2021,8,3,2614.92,KNFB,eas
2021-08-03,2021,8,3,3481.91,KNFB,wsu
2021-08-03,2021,8,3,1347.63,KPFB,eas
2021-08-03,2021,8,3,1066.74,KPFB,wsu
2021-08-04,2021,8,4,2663.48,KNFB,eas
2021-08-04,2021,8,4,3504.4,KNFB,wsu
2021-08-04,2021,8,4,1356.43,KPFB,eas
2021-08-04,2021,8,4,1064.73,KPFB,wsu
2021-08-05,2021,8,5,2652.62,KNFB,eas
2021-08-05,2021,8,5,3504.53,KNFB,wsu
2021-08-05,2021,8,5,1343.77,KPFB,eas
2021-08-05,2021,8,5,1031.79,KPFB,wsu
2021-08-06,2021,8,6,2714.84,KNFB,eas
2021-08-06,2021,8,6,3459.76,KNFB,wsu
2021-08-06,2021,8,6,1358.98,KPFB,eas
2021-08-06,2021,8,6,1055.06,KPFB,wsu
2021-08-07,2021,8,7,2623.39,KNFB,eas
2021-08-07,2021,8,7,3560.51,KNFB,wsu
2021-08-07,2021,8,7,1355.5,KPFB,eas
2021-08-07,2021,8,7,1027.92,KPFB,wsu
2021-08-08,2021,8,8,2655.14,KNFB,eas
2021-08-08,2021,8,8,3511.01,KNFB,wsu
2021-08-08,2021,8,8,1306.14,KPFB,eas
2021-08-08,2021,8,8,1027.03,KPFB,wsu
2021-08-09,2021,8,9,2717.41,KNFB,eas
2021-08-09,2021,8,9,3568.14,KNFB,wsu
2021-08-09,2021,8,9,1343.36,KPFB,eas
2021-08-09,2021,8,9,1044.66,KPFB,wsu
2021-08-10,2021,8,10,2707.63,KNFB,eas
2021-08-10,2021,8,10,3572.08,KNFB,wsu
2021-08-10,2021,8,10,1322.82,KPFB,eas
2021-08-10,2021,8,10,1031.84,KPFB,wsu
2021-08-11,2021,8,11,2703.77,KNFB,eas
2021-08-11,2021,8,11,3482.1,KNFB,wsu
2021-08-11,2021,8,11,1347.06,KPFB,eas
2021-08-11,2021,8,11,1052.05,KPFB,wsu
2021-08-12,2021,8,12,2645.33,KNFB,eas
2021-08-12,2021,8,12,3544.82,KNFB,wsu
2021-08-12,2021,8,12,1316.66,KPFB,eas
2021-08-12,2021,8,12,1015.64,KPFB,wsu
2021-08-13,2021,8,13,2637.3,KNFB,eas
2021-08-13,2021,8,13,3518.71,KNFB,wsu
2021-08-13,2021,8,13,1339.46,KPFB,eas
2021-08-13,2021,8,13,1031.51,KPFB,wsu
2021-08-14,2021,8,14,2691.81,KNFB,eas
2021-08-14,2021,8,14,3576.15,KNFB,wsu
2021-08-14,2021,8,14,1323.53,KPFB,eas
2021-08-14,2021,8,14,1046.69,KPFB,wsu
2021-08-15,2021,8,15,2721.01,KNFB,eas
2021-08-15,2021,8,15,3482.5,KNFB,wsu
2021-08-15,2021,8,15,1293.38,KPFB,eas
2021-08-15,2021,8,15,1044.49,KPFB,wsu
2021-08-16,2021,8,16,2682.43,KNFB,eas
2021-08-16,2021,8,16,3547.57,KNFB,wsu
2021-08-16,2021,8,16,1304.84,KPFB,eas
2021-08-16,2021,8,16,1012.19,KPFB,wsu
2021-08-17,2021,8,17,2685.32,KNFB,eas
2021-08-17,2021,8,17,3537.67,KNFB,wsu
2021-08-17,2021,8,17,1324.74,KPFB,eas
2021-08-17,2021,8,17,1019.24,KPFB,wsu
2021-08-18,2021,8,18,2655.36,KNFB,eas
2021-08-18,2021,8,18,3493.61,KNFB,wsu
2021-08-18,2021,8,18,1314.01,KPFB,eas
2021-08-18,2021,8,18,1028.0,KPFB,wsu
2021-08-19,2021,8,19,2709.12,KNFB,eas
2021-08-19,2021,8,19,3471.22,KNFB,wsu
2021-08-19,2021,8,19,1271.0,KPFB,eas
2021-08-19,2021,8,19,1007.63,KPFB,wsu
2021-08-20,2021,8,20,2647.95,KNFB,eas
2021-08-20,2021,8,20,3543.75,KNFB,wsu
2021-08-20,2021,8,20,1298.76,KPFB,eas
2021-08-20,2021,8,20,1039.06,KPFB,wsu
2021-08-21,2021,8,21,2663.89,KNFB,eas
2021-08-21,2021,8,21,3555.97,KNFB,wsu
2021-08-21,2021,8,21,1276.52,KPFB,eas
2021-08-21,2021,8,21,1035.28,KPFB,wsu
2021-08-22,2021,8,22,2676.09,KNFB,eas
2021-08-22,2021,8,22,3496.35,KNFB,wsu
2021-08-22,2021,8,22,1255.52,KPFB,eas
2021-08-22,2021,8,22,1003.26,KPFB,wsu
2021-08-23,2021,8,23,2686.2,KNFB,eas
2021-08-23,2021,8,23,3542.7,KNFB,wsu
2021-08-23,2021,8,23,1272.17,KPFB,eas
2021-08-23,2021,8,23,999.84,KPFB,wsu
2021-08-24,2021,8,24,2658.99,KNFB,eas
2021-08-24,2021,8,24,3507.48,KNFB,wsu
2021-08-24,2021,8,24,1259.91,KPFB,eas
2021-08-24,2021,8,24,996.84,KPFB,wsu
2021-08-25,2021,8,25,2646.56,KNFB,eas
2021-08-25,2021,8,25,3552.26,KNFB,wsu
2021-08-25,2021,8,25,1285.94,KPFB,eas
2021-08-25,2021,8,25,1028.64,KPFB,wsu
2021-08-26,2021,8,26,2701.16,KNFB,eas
2021-08-26,2021,8,26,3479.82,KNFB,wsu
2021-08-26,2021,8,26,1257.83,KPFB,eas
2021-08-26,2021,8,26,998.1,KPFB,wsu
2021-08-27,2021,8,27,2667.8,KNFB,eas
2021-08-27,2021,8,27,3577.14,KNFB,wsu
2021-08-27,2021,8,27,1278.93,KPFB,eas
2021-08-27,2021,8,27,1005.52,KPFB,wsu
2021-08-28,2021,8,28,2700.59,KNFB,eas
2021-08-28,2021,8,28,3492.18,KNFB,wsu
2021-08-28,2021,8,28,1233.57,KPFB,eas
2021-08-28,2021,8,28,1005.26,KPFB,wsu
2021-08-29,2021,8,29,2655.9,KNFB,eas
2021-08-29,2021,8,29,3503.47,KNFB,wsu
2021-08-29,2021,8,29,1245.38,KPFB,eas
2021-08-29,2021,8,29,1009.73,KPFB,wsu
2021-08-30,2021,8,30,2692.39,KNFB,eas
2021-08-30,2021,8,30,3459.81,KNFB,wsu
2021-08-30,2021,8,30,1238.4,KPFB,eas
2021-08-30,2021,8,30,986.96,KPFB,wsu
2021-08-31,2021,8,31,2699.22,KNFB,eas
2021-08-31,2021,8,31,3467.3,KNFB,wsu
2021-08-31,2021,8,31,1234.38,KPFB,eas
2021-08-31,2021,8,31,991.62,KPFB,wsu
2021-09-01,2021,9,1,2648.65,KNFB,eas
2021-09-01,2021,9,1,3524.23,KNFB,wsu
2021-09-01,2021,9,1,1222.51,KPFB,eas
2021-09-01,2021,9,1,1018.28,KPFB,wsu
2021-09-02,2021,9,2,2679.54,KNFB,eas
2021-09-02,2021,9,2,3489.82,KNFB,wsu
2021-09-02,2021,9,2,1225.83,KPFB,eas
2021-09-02,2021,9,2,1014.88,KPFB,wsu
2021-09-03,2021,9,3,2657.89,KNFB,eas
2021-09-03,2021,9,3,3570.41,KNFB,wsu
2021-09-03,2021,9,3,1241.49,KPFB,eas
2021-09-03,2021,9,3,1007.34,KPFB,wsu
2021-09-04,2021,9,4,2650.39,KNFB,eas
2021-09-04,2021,9,4,3455.3,KNFB,wsu
2021-09-04,2021,9,4,1225.78,KPFB,eas
2021-09-04,2021,9,4,974.6,KPFB,wsu
2021-09-05,2021,9,5,2750.54,KNFB,eas
2021-09-05,2021,9,5,3507.22,KNFB,wsu
2021-09-05,2021,9,5,1229.39,KPFB,eas
2021-09-05,2021,9,5,984.41,KPFB,wsu
2021-09-06,2021,9,6,2678.66,KNFB,eas
2021-09-06,2021,9,6,3501.9,KNFB,wsu
2021-09-06,2021,9,6,1224.77,KPFB,eas
2021-09-06,2021,9,6,993.89,KPFB,wsu
2021-09-07,2021,9,7,2731.44,KNFB,eas
2021-09-07,2021,9,7,3457.62,KNFB,wsu
2021-09-07,2021,9,7,1246.67,KPFB,eas
2021-09-07,2021,9,7,977.53,KPFB,wsu
2021-09-08,2021,9,8,2671.69,KNFB,eas
2021-09-08,2021,9,8,3472.99,KNFB,wsu
2021-09-08,2021,9,8,1245.44,KPFB,eas
2021-09-08,2021,9,8,1000.09,KPFB,wsu
2021-09-09,2021,9,9,2717.92,KNFB,eas
2021-09-09,2021,9,9,3514.35,KNFB,wsu
2021-09-09,2021,9,9,1222.59,KPFB,eas
2021-09-09,2021,9,9,986.79,KPFB,wsu
2021-09-10,2021,9,10,2726.59,KNFB,eas
2021-09-10,2021,9,10,3526.09,KNFB,wsu
2021-09-10,2021,9,10,1212.01,KPFB,eas
2021-09-10,2021,9,10,962.33,KPFB,wsu
2021-09-11,2021,9,11,2708.99,KNFB,eas
2021-09-11,2021,9,11,3514.16,KNFB,wsu
2021-09-11,2021,9,11,1198.52,KPFB,eas
2021-09-11,2021,9,11,992.65,KPFB,wsu
2021-09-12,2021,9,12,2695.76,KNFB,eas
2021-09-12,2021,9,12,3532.6,KNFB,wsu
2021-09-12,2021,9,12,1237.07,KPFB,eas
2021-09-12,2021,9,12,992.07,KPFB,wsu
2021-09-13,2021,9,13,2689.48,KNFB,eas
2021-09-13,2021,9,13,3542.23,KNFB,wsu
2021-09-13,2021,9,13,1191.07,KPFB,eas
2021-09-13,2021,9,13,955.38,KPFB,wsu
2021-09-14,2021,9,14,2682.85,KNFB,eas
2021-09-14,2021,9,14,3460.18,KNFB,wsu
2021-09-14,2021,9,14,1199.97,KPFB,eas
2021-09-14,2021,9,14,970.62,KPFB,wsu
2021-09-15,2021,9,15,2745.71,KNFB,eas
2021-09-15,2021,9,15,3524.86,KNFB,wsu
2021-09-15,2021,9,15,1197.38,KPFB,eas
2021-09-15,2021,9,15,959.33,KPFB,wsu
2021-09-16,2021,9,16,2735.2,KNFB,eas
2021-09-16,2021,9,16,3595.96,KNFB,wsu
2021-09-16,2021,9,16,1195.85,KPFB,eas
2021-09-16,2021,9,16,960.37,KPFB,wsu
2021-09-17,2021,9,17,2749.88,KNFB,eas
2021-09-17,2021,9,17,3533.75,KNFB,wsu
2021-09-17,2021,9,17,1185.73,KPFB,eas
2021-09-17,2021,9,17,949.74,KPFB,wsu
2021-09-18,2021,9,18,2659.26,KNFB,eas
2021-09-18,2021,9,18,3556.71,KNFB,wsu
2021-09-18,2021,9,18,1212.82,KPFB,eas
2021-09-18,2021,9,18,962.63,KPFB,wsu
2021-09-19,2021,9,19,2724.93,KNFB,eas
2021-09-19,2021,9,19,3505.62,KNFB,wsu
2021-09-19,2021,9,19,1178.53,KPFB,eas
2021-09-19,2021,9,19,974.74,KPFB,wsu
2021-09-20,2021,9,20,2747.51,KNFB,eas
2021-09-20,2021,9,20,3571.48,KNFB,wsu
2021-09-20,2021,9,20,1200.41,KPFB,eas
2021-09-20,2021,9,20,954.88,KPFB,wsu
2021-09-21,2021,9,21,2665.9,KNFB,eas
2021-09-21,2021,9,21,3571.91,KNFB,wsu
2021-09-21,2021,9,21,1173.41,KPFB,eas
2021-09-21,2021,9,21,936.45,KPFB,wsu
2021-09-22,2021,9,22,2653.67,KNFB,eas
2021-09-22,2021,9,22,3536.91,KNFB,wsu
2021-09-22,2021,9,22,1168.28,KPFB,eas
2021-09-22,2021,9,22,954.46,KPFB,wsu
2021-09-23,2021,9,23,2726.71,KNFB,eas
2021-09-23,2021,9,23,3601.76,KNFB,wsu
2021-09-23,2021,9,23,1205.49,KPFB,eas
2021-09-23,2021,9,23,941.41,KPFB,wsu
2021-09-24,2021,9,24,2708.88,KNFB,eas
2021-09-24,2021,9,24,3482.09,KNFB,wsu
2021-09-24,2021,9,24,1168.76,KPFB,eas
2021-09-24,2021,9,24,958.49,KPFB,wsu
2021-09-25,2021,9,25,2737.93,KNFB,eas
2021-09-25,2021,9,25,3467.28,KNFB,wsu
2021-09-25,2021,9,25,1195.97,KPFB,eas
2021-09-25,2021,9,25,940.14,KPFB,wsu
2021-09-26,2021,9,26,2662.25,KNFB,eas
2021-09-26,2021,9,26,3574.38,KNFB,wsu
2021-09-26,2021,9,26,1180.27,KPFB,eas
2021-09-26,2021,9,26,928.62,KPFB,wsu
2021-09-27,2021,9,27,2733.24,KNFB,eas
2021-09-27,2021,9,27,3580.19,KNFB,wsu
2021-09-27,2021,9,27,1155.68,KPFB,eas
2021-09-27,2021,9,27,926.15,KPFB,wsu
2021-09-28,2021,9,28,2669.26,KNFB,eas
2021-09-28,2021,9,28,3483.56,KNFB,wsu
2021-09-28,2021,9,28,1194.27,KPFB,eas
2021-09-28,2021,9,28,945.36,KPFB,wsu
2021-09-29,2021,9,29,2665.32,KNFB,eas
2021-09-29,2021,9,29,3504.69,KNFB,wsu
2021-09-29,2021,9,29,1158.42,KPFB,eas
2021-09-29,2021,9,29,924.12,KPFB,wsu
2021-09-30,2021,9,30,2665.55,KNFB,eas
2021-09-30,2021,9,30,3470.15,KNFB,wsu
2021-09-30,2021,9,30,1184.43,KPFB,eas
2021-09-30,2021,9,30,940.38,KPFB,wsu
2021-10-01,2021,10,1,2736.0,KNFB,eas
2021-10-01,2021,10,1,3509.74,KNFB,wsu
2021-10-01,2021,10,1,1149.57,KPFB,eas
2021-10-01,2021,10,1,917.08,KPFB,wsu
2021-10-02,2021,10,2,2719.4,KNFB,eas
2021-10-02,2021,10,2,3578.64,KNFB,wsu
2021-10-02,2021,10,2,1178.84,KPFB,eas
2021-10-02,2021,10,2,918.66,KPFB,wsu
2021-10-03,2021,10,3,2703.59,KNFB,eas
2021-10-03,2021,10,3,3543.48,KNFB,wsu
2021-10-03,2021,10,3,1137.19,KPFB,eas
2021-10-03,2021,10,3,921.24,KPFB,wsu
2021-10-04,2021,10,4,2685.4,KNFB,eas
2021-10-04,2021,10,4,3520.38,KNFB,wsu
2021-10-04,2021,10,4,1157.71,KPFB,eas
2021-10-04,2021,10,4,936.08,KPFB,wsu
2021-10-05,2021,10,5,2740.93,KNFB,eas
2021-10-05,2021,10,5,3524.69,KNFB,wsu
2021-10-05,2021,10,5,1166.99,KPFB,eas
2021-10-05,2021,10,5,932.87,KPFB,wsu
2021-10-06,2021,10,6,2688.13,KNFB,eas
2021-10-06,2021,10,6,3473.15,KNFB,wsu
2021-10-06,2021,10,6,1171.97,KPFB,eas
2021-10-06,2021,10,6,903.57,KPFB,wsu
2021-10-07,2021,10,7,2733.47,KNFB,eas
2021-10-07,2021,10,7,3516.42,KNFB,wsu
2021-10-07,2021,10,7,1168.13,KPFB,eas
2021-10-07,2021,10,7,906.38,KPFB,wsu
2021-10-08,2021,10,8,2692.27,KNFB,eas
2021-10-08,2021,10,8,3566.55,KNFB,wsu
2021-10-08,2021,10,8,1161.37,KPFB,eas
2021-10-08,2021,10,8,896.06,KPFB,wsu
2021-10-09,2021,10,9,2685.11,KNFB,eas
2021-10-09,2021,10,9,3614.02,KNFB,wsu
2021-10-09,2021,10,9,1161.86,KPFB,eas
2021-10-09,2021,10,9,906.43,KPFB,wsu
2021-10-10,2021,10,10,2693.91,KNFB,eas
2021-10-10,2021,10,10,3596.96,KNFB,wsu
2021-10-10,2021,10,10,1127.75,KPFB,eas
2021-10-10,2021,10,10,901.9,KPFB,wsu
2021-10-11,2021,10,11,2676.05,KNFB,eas
2021-10-11,2021,10,11,3481.05,KNFB,wsu
2021-10-11,2021,10,11,1129.04,KPFB,eas
2021-10-11,2021,10,11,915.02,KPFB,wsu
2021-10-12,2021,10,12,2723.74,KNFB,eas
2021-10-12,2021,10,12,3606.24,KNFB,wsu
2021-10-12,2021,10,12,1126.67,KPFB,eas
2021-10-12,2021,10,12,913.28,KPFB,wsu
2021-10-13,2021,10,13,2696.87,KNFB,eas
2021-10-13,2021,10,13,3590.83,KNFB,wsu
2021-10-13,2021,10,13,1128.07,KPFB,eas
2021-10-13,2021,10,13,890.93,KPFB,wsu
2021-10-14,2021,10,14,2667.25,KNFB,eas
2021-10-14,2021,10,14,3591.41,KNFB,wsu
2021-10-14,2021,10,14,1126.21,KPFB,eas
2021-10-14,2021,10,14,892.06,KPFB,wsu
2021-10-15,2021,10,15,2738.76,KNFB,eas
2021-10-15,2021,10,15,3546.58,KNFB,wsu
2021-10-15,2021,10,15,1130.43,KPFB,eas
2021-10-15,2021,10,15,903.71,KPFB,wsu
2021-10-16,2021,10,16,2682.71,KNFB,eas
2021-10-16,2021,10,16,3539.02,KNFB,wsu
2021-10-16,2021,10,16,1110.49,KPFB,eas
2021-10-16,2021,10,16,897.75,KPFB,wsu
2021-10-17,2021,10,17,2699.47,KNFB,eas
2021-10-17,2021,10,17,3526.46,KNFB,wsu
2021-10-17,2021,10,17,1131.79,KPFB,eas
2021-10-17,2021,10,17,866.58,KPFB,wsu
2021-10-18,2021,10,18,2738.13,KNFB,eas
2021-10-18,2021,10,18,3493.69,KNFB,wsu
2021-10-18,2021,10,18,1105.68,KPFB,eas
2021-10-18,2021,10,18,875.04,KPFB,wsu
2021-10-19,2021,10,19,2707.26,KNFB,eas
2021-10-19,2021,10,19,3517.76,KNFB,wsu
2021-10-19,2021,10,19,1109.48,KPFB,eas
2021-10-19,2021,10,19,875.9,KPFB,wsu
2021-10-20,2021,10,20,2652.15,KNFB,eas
2021-10-20,2021,10,20,3521.33,KNFB,wsu
2021-10-20,2021,10,20,1115.5,KPFB,eas
2021-10-20,2021,10,20,866.43,KPFB,wsu
2021-10-21,2021,10,21,2740.35,KNFB,eas
2021-10-21,2021,10,21,3556.09,KNFB,wsu
2021-10-21,2021,10,21,1125.94,KPFB,eas
2021-10-21,2021,10,21,862.67,KPFB,wsu
2021-10-22,2021,10,22,2706.27,KNFB,eas
2021-10-22,2021,10,22,3594.55,KNFB,wsu
2021-10-22,2021,10,22,1120.76,KPFB,eas
